ItemName,RawMaterial,Qty,Unit,Department
VEG SONERI,Chat Masala,5.0,GM,
Dhabe Da Lamb,Chat Masala,5.0,GM,
Karele Kaju Masala,Chat Masala,5.0,GM,
Methi Lamb,Chat Masala,5.0,GM,
Dal Tadka,Chat Masala,5.0,GM,
Mutton Tikhalaal,Chat Masala,5.0,GM,
Paneer Kofta Hara Masala,Chat Masala,5.0,GM,
Subzi Kofta Masala,Chat Masala,5.0,GM,
Murgh Tikhalaal,Chat Masala,5.0,GM,
Tawa Lamb,Chat Masala,5.0,GM,
Kalonji Ka Baigan,Chat Masala,5.0,GM,
Murg Tikka Nawabi,Chat Masala,5.0,GM,
Tawa Chicken,Chat Masala,5.0,GM,
Tawa Lamb,Chat Masala,5.0,GM,
Dum Paneer Kalamiri,Chat Masala,5.0,GM,
Subzi Methi Ki Sheek,Chat Masala,5.0,GM,
Mutton Tikhalaal,Chat Masala,5.0,GM,
Peshawari Kofta,Chat Masala,5.0,GM,
VEG KOLHAPURI,Chat Masala,5.0,GM,
Dehati Lamb,Chat Masala,5.0,GM,
Peshawari Kofta,Chat Masala,5.0,GM,
Methi Chicken,Chat Masala,5.0,GM,
Avadhi Chicken,Chat Masala,5.0,GM,
Dal Tadka,Chat Masala,5.0,GM,
Paneer Lawabdar,Chat Masala,5.0,GM,
Subzi Kofta Masala,Chat Masala,5.0,GM,
VEG SHEEK KABAB,Chat Masala,5.0,GM,
Dum Paneer Kalamiri,Chat Masala,5.0,GM,
Tawa Chicken,Chat Masala,5.0,GM,
Bhindi Mirch Masala,Chat Masala,5.0,GM,
Methi Lamb,Chat Masala,5.0,GM,
Multani Murgh,Chat Masala,5.0,GM,
Multani Mutton,Chat Masala,5.0,GM,
Kumbh Makai Palak,Chat Masala,5.0,GM,
VEG LAHORI,Chat Masala,5.0,GM,
Murgh -ka-salan,Chat Masala,5.0,GM,
Mirchi Ka Salan,Chat Masala,5.0,GM,
Mirchi Ka Salan,Chat Masala,5.0,GM,
ONION KULCHA,Chat Masala,5.0,GM,
VEG SONERI,Chat Masala,5.0,GM,
Chatpata Paneer,Chat Masala,5.0,GM,
Maratha Chicken,Chat Masala,5.0,GM,
Reshmi Paneer,Chat Masala,5.0,GM,
VEG LAHORI,Chat Masala,5.0,GM,
Chicken SEEK Kebabs,Chat Masala,5.0,GM,
Amritsari Dal,Chat Masala,5.0,GM,
Dhabe Da Murg,Chat Masala,5.0,GM,
Cheese Garlic Bread,Cheese Amul,5.0,GM,
Appam (2pc),Eno Regular,5.0,GM,
Malabari Paratha (1pc),Eno Regular,5.0,GM,
Nam Prick PANEER,Fresh Basil,5.0,GM,
Shitake Chicken,Fresh Basil,5.0,GM,
Coastal Malwani Bombil Fry,Jeera Whole,5.0,GM,
MUTTON GHEE ROAST,Jeera Whole,5.0,GM,
Vegetable Gassi,Jeera Whole,5.0,GM,
CHICKEN GHEE ROAST,Jeera Whole,5.0,GM,
CHICKEN SUKHA,Jeera Whole,5.0,GM,
Clams In Sukha Mangalorian Masala,Jeera Whole,5.0,GM,
EGG GHEE ROAST,Jeera Whole,5.0,GM,
Bandas (squid) Masala Fry,Jeera Whole,5.0,GM,
MUTTON SUKHA,Jeera Whole,5.0,GM,
VEG PULAO,Kewra Water,5.0,ML,
EGG MASALA,Kewra Water,5.0,ML,
Dum Pukht VEG Biryani,Kewra Water,5.0,ML,
EGG BIRYANI,Kewra Water,5.0,ML,
Bhatkal VEG Biryani,Kewra Water,5.0,ML,
EGG BIRYANI,Kewra Water,5.0,ML,
Sea Food Dum Biryani,Kewra Water,5.0,ML,
PEAS PULAO,Kewra Water,5.0,ML,
Sea Food Dum Biryani,Kewra Water,5.0,ML,
Dum Pukht VEG Biryani,Kewra Water,5.0,ML,
VEG PULAO,Kewra Water,5.0,ML,
Kolkata VEG Biryani,Kewra Water,5.0,ML,
Hyderabadi VEG Biryani,Kewra Water,5.0,ML,
EGG MASALA,Kewra Water,5.0,ML,
Kolkata VEG Biryani,Kewra Water,5.0,ML,
Navratan Pulao,Kewra Water,5.0,ML,
Hyderabadi VEG Biryani,Kewra Water,5.0,ML,
Navratan Pulao,Kewra Water,5.0,ML,
PEAS PULAO,Kewra Water,5.0,ML,
Bhatkal VEG Biryani,Kewra Water,5.0,ML,
THAI CURRY GREEN,Lemon Grass,5.0,GM,
THAI CURRY RED,Lemon Grass,5.0,GM,
Murgh -ka-salan,Methi Fresh,5.0,GM,
Murgh -ka-salan,Methi Fresh,5.0,GM,
EGG BIRYANI,Mint Leaves,5.0,GM,
PUDINA PARATHA,Mint Leaves,5.0,GM,
Murg Pudhina Masala,Mint Leaves,5.0,GM,
EGG MASALA,Mint Leaves,5.0,GM,
EGG MASALA,Mint Leaves,5.0,GM,
MASALA CHAAS,Mint Leaves,5.0,GM,
BUTTER PUDINA PARATHA,Mint Leaves,5.0,GM,
EGG BIRYANI,Mint Leaves,5.0,GM,
Murg Pudhina Masala,Mint Leaves,5.0,GM,
EGG GHEE ROAST,Peel Garlic,5.0,GM,
Chicken Mallipuram,Peel Garlic,5.0,GM,
PLAIN GASSI,Peel Garlic,5.0,GM,
EGG GASSI,Peel Garlic,5.0,GM,
Paneer Khurchan,Peel Garlic,5.0,GM,
CHICKEN GASSI,Peel Garlic,5.0,GM,
CHICKEN GHEE ROAST,Peel Garlic,5.0,GM,
Clams Chilly & Coriander,Peel Garlic,5.0,GM,
Kori Roti,Peel Garlic,5.0,GM,
Vegetable Gassi,Peel Garlic,5.0,GM,
MUTTON GHEE ROAST,Peel Garlic,5.0,GM,
Paneer Khurchan,Peel Garlic,5.0,GM,
THAI HERB RICE,Peel Garlic,5.0,GM,
Prawns Green Fry,Peel Garlic,5.0,GM,
Suimono Soup,Wasabi Tube,5.0,GM,
Dragon Roll,Bean Sprouts,5.0,GM,
ORIENTAL RICE,Black Fungus,5.0,GM,
Oriental Noodles CHICKEN /VEG,Black Fungus,5.0,GM,
Dragon Roll,CHILLY PASTE,5.0,GM,
CHICKEN SUKHA,Garam Masala,5.0,GM,
Chicken Korma,Garam Masala,5.0,GM,
PLAIN GASSI,Garam Masala,5.0,GM,
EGG GASSI,Garam Masala,5.0,GM,
Clams In Sukha Mangalorian Masala,Garam Masala,5.0,GM,
Mutton Korma,Garam Masala,5.0,GM,
Chicken Mallipuram,Garam Masala,5.0,GM,
MUTTON SUKHA,Garam Masala,5.0,GM,
Kori Roti,Garam Masala,5.0,GM,
Chicken Jeera Masala,Garam Masala,5.0,GM,
CHICKEN GASSI,Garam Masala,5.0,GM,
CHICKEN KADAI,Green Chilly,5.0,GM,
Dum Aloo Amritsari,Green Chilly,5.0,GM,
Murgh Bharta Masala,Green Chilly,5.0,GM,
Nalli Kashmiri Rogan,Green Chilly,5.0,GM,
Paneer Tikka Masala,Green Chilly,5.0,GM,
Tawa Chicken,Green Chilly,5.0,GM,
Tawa Lamb,Green Chilly,5.0,GM,
PANEER KADAI,Green Chilly,5.0,GM,
Peshawari Kofta,Green Chilly,5.0,GM,
Subzi Noorani,Green Chilly,5.0,GM,
EGG BIRYANI,Green Chilly,5.0,GM,
Karele Kaju Masala,Green Chilly,5.0,GM,
Methi Lamb,Green Chilly,5.0,GM,
Sea Food Dum Biryani,Green Chilly,5.0,GM,
Tawa Lamb,Green Chilly,5.0,GM,
VEG KOLHAPURI,Green Chilly,5.0,GM,
Bhindi Mirch Masala,Green Chilly,5.0,GM,
Dum Paneer Kalamiri,Green Chilly,5.0,GM,
EGG BIRYANI,Green Chilly,5.0,GM,
Phalguni Sabzi,Green Chilly,5.0,GM,
Methi Malai Mutter,Green Chilly,5.0,GM,
Nalli Kashmiri Rogan,Green Chilly,5.0,GM,
Subzi Kofta Masala,Green Chilly,5.0,GM,
VEG LAHORI,Green Chilly,5.0,GM,
Avadhi Lamb,Green Chilly,5.0,GM,
Mirchi Ka Salan,Green Chilly,5.0,GM,
VEG KOLHAPURI,Green Chilly,5.0,GM,
Avadhi Lamb,Green Chilly,5.0,GM,
Dum Paneer Kalamiri,Green Chilly,5.0,GM,
Kumbh Makai Palak,Green Chilly,5.0,GM,
Moong Dal Aur Methi Ki Subzi,Green Chilly,5.0,GM,
MUSHROOM DO PYAZA,Green Chilly,5.0,GM,
VEG LAHORI,Green Chilly,5.0,GM,
Amritsari Dal,Green Chilly,5.0,GM,
Avadhi Chicken,Green Chilly,5.0,GM,
Bukhara Kofta Curry,Green Chilly,5.0,GM,
LUCKNOWI CHICKEN,Green Chilly,5.0,GM,
Murg Makhanwala,Green Chilly,5.0,GM,
PALAK KHICHDI,Green Chilly,5.0,GM,
Bukhara Kofta Curry,Green Chilly,5.0,GM,
Multani Mutton,Green Chilly,5.0,GM,
Zafrani Chicken,Green Chilly,5.0,GM,
,Green Chilly,5.0,GM,
Multani Murgh,Green Chilly,5.0,GM,
Murgh -ka-salan,Green Chilly,5.0,GM,
PANEER MAKHANWALA,Green Chilly,5.0,GM,
Rajasthani Laal Maas,Green Chilly,5.0,GM,
Dal Tadka,Green Chilly,5.0,GM,
Dum Pukht VEG Biryani,Green Chilly,5.0,GM,
Murgh Bharta Masala,Green Chilly,5.0,GM,
MUSHROOM DO PYAZA,Green Chilly,5.0,GM,
VEG SONERI,Green Chilly,5.0,GM,
Diwani Handi,Green Chilly,5.0,GM,
Bhatkal VEG Biryani,Green Chilly,5.0,GM,
DAL KHICHDI,Green Chilly,5.0,GM,
Methi Malai Mutter,Green Chilly,5.0,GM,
ALOO GOBI,Green Chilly,5.0,GM,
Methi Paneer,Green Chilly,5.0,GM,
Mirchi Ka Salan,Green Chilly,5.0,GM,
Paneer Kofta Hara Masala,Green Chilly,5.0,GM,
Peshawari Kofta,Green Chilly,5.0,GM,
ALOO MUTTER,Green Chilly,5.0,GM,
EGG MASALA,Green Chilly,5.0,GM,
Hyderabadi VEG Biryani,Green Chilly,5.0,GM,
LASOONI PALAK,Green Chilly,5.0,GM,
,Green Chilly,5.0,GM,
Diwani Handi,Green Chilly,5.0,GM,
Dehati Lamb,Green Chilly,5.0,GM,
Methi Chicken,Green Chilly,5.0,GM,
Murg Tikka Nawabi,Green Chilly,5.0,GM,
MUTTON ROGAN JOSH,Green Chilly,5.0,GM,
Paneer Khurchan,Green Chilly,5.0,GM,
PANEER MAKHANWALA,Green Chilly,5.0,GM,
Ghost Hara Pyaaz,Green Chilly,5.0,GM,
Zafrani Chicken,Green Chilly,5.0,GM,
Chatpata Paneer,Green Chilly,5.0,GM,
CHICKEN KADAI,Green Chilly,5.0,GM,
Green Salad,Green Chilly,5.0,GM,
Kumbh Makai Palak,Green Chilly,5.0,GM,
Paneer Khurchan,Green Chilly,5.0,GM,
Avadhi Chicken,Green Chilly,5.0,GM,
Maratha Chicken,Green Chilly,5.0,GM,
Methi Paneer,Green Chilly,5.0,GM,
Sea Food Dum Biryani,Green Chilly,5.0,GM,
Chatpata Paneer,Green Chilly,5.0,GM,
Murgh -ka-salan,Green Chilly,5.0,GM,
PANEER KADAI,Green Chilly,5.0,GM,
Bhatkal VEG Biryani,Green Chilly,5.0,GM,
EGG MASALA,Green Chilly,5.0,GM,
Murg Makhanwala,Green Chilly,5.0,GM,
Ghost Sofiana,Green Chilly,5.0,GM,
Kolkata VEG Biryani,Green Chilly,5.0,GM,
LUCKNOWI CHICKEN,Green Chilly,5.0,GM,
Sol Kadi,Green Chilly,5.0,GM,
VEG KADAI,Green Chilly,5.0,GM,
Maratha Chicken,Green Chilly,5.0,GM,
Maratha Lamb,Green Chilly,5.0,GM,
Paneer Lawabdar,Green Chilly,5.0,GM,
Paneer Tikka Masala,Green Chilly,5.0,GM,
Phalguni Sabzi,Green Chilly,5.0,GM,
Dehati Lamb,Green Chilly,5.0,GM,
VEG SONERI,Green Chilly,5.0,GM,
Dehati Murg,Green Chilly,5.0,GM,
Multani Mutton,Green Chilly,5.0,GM,
PANEER BUTTER MASALA,Green Chilly,5.0,GM,
LASOONI PALAK,Green Chilly,5.0,GM,
Subzi Kofta Masala,Green Chilly,5.0,GM,
Subzi Kurkure Kebab,Green Chilly,5.0,GM,
Kalonji Ka Baigan,Green Chilly,5.0,GM,
Murg Pudhina Masala,Green Chilly,5.0,GM,
PALAK PANEER,Green Chilly,5.0,GM,
PANEER BUTTER MASALA,Green Chilly,5.0,GM,
Dhabe Da Murg,Green Chilly,5.0,GM,
Ghost Hara Pyaaz,Green Chilly,5.0,GM,
Dhabe Da Lamb,Green Chilly,5.0,GM,
Paneer Lawabdar,Green Chilly,5.0,GM,
VEG KADAI,Green Chilly,5.0,GM,
ALOO MUTTER,Green Chilly,5.0,GM,
DAL PALAK KHICHDI,Green Chilly,5.0,GM,
Hyderabadi VEG Biryani,Green Chilly,5.0,GM,
PALAK KHICHDI,Green Chilly,5.0,GM,
ALOO GOBI,Green Chilly,5.0,GM,
Methi Chicken,Green Chilly,5.0,GM,
Paneer Kofta Hara Masala,Green Chilly,5.0,GM,
Dal Palak Ghost,Green Chilly,5.0,GM,
Dal Tadka,Green Chilly,5.0,GM,
Pindi Chana,Green Chilly,5.0,GM,
Reshmi Paneer,Green Chilly,5.0,GM,
DAL PALAK KHICHDI,Green Chilly,5.0,GM,
Moong Dal Aur Methi Ki Subzi,Green Chilly,5.0,GM,
Dhabe Da Murg,Green Chilly,5.0,GM,
Methi Lamb,Green Chilly,5.0,GM,
Multani Murgh,Green Chilly,5.0,GM,
Rajasthani Laal Maas,Green Chilly,5.0,GM,
Dehati Murg,Green Chilly,5.0,GM,
Ghost Sofiana,Green Chilly,5.0,GM,
Kalonji Ka Baigan,Green Chilly,5.0,GM,
PALAK PANEER,Green Chilly,5.0,GM,
Bhindi Mirch Masala,Green Chilly,5.0,GM,
Dhabe Da Lamb,Green Chilly,5.0,GM,
Dum Pukht VEG Biryani,Green Chilly,5.0,GM,
Karele Kaju Masala,Green Chilly,5.0,GM,
Murg Pudhina Masala,Green Chilly,5.0,GM,
Murg Tikka Nawabi,Green Chilly,5.0,GM,
Pindi Chana,Green Chilly,5.0,GM,
Tawa Chicken,Green Chilly,5.0,GM,
Amritsari Dal,Green Chilly,5.0,GM,
Dal Palak Ghost,Green Chilly,5.0,GM,
Maratha Lamb,Green Chilly,5.0,GM,
DAL KHICHDI,Green Chilly,5.0,GM,
Dum Aloo Amritsari,Green Chilly,5.0,GM,
Reshmi Paneer,Green Chilly,5.0,GM,
MUTTON ROGAN JOSH,Green Chilly,5.0,GM,
Subzi Noorani,Green Chilly,5.0,GM,
Kolkata VEG Biryani,Green Chilly,5.0,GM,
Chettinad Chicken,Haldi Powder,5.0,GM,
Coastal Malwani Bombil Fry,Haldi Powder,5.0,GM,
Clams In Sukha Mangalorian Masala,Haldi Powder,5.0,GM,
Pompfret TAWA,Haldi Powder,5.0,GM,
Chicken Jeera Masala,Haldi Powder,5.0,GM,
Prawns REG,Haldi Powder,5.0,GM,
Kori Roti,Haldi Powder,5.0,GM,
MALWANI BOMBIL FRY,Haldi Powder,5.0,GM,
Prawns Green Fry,Haldi Powder,5.0,GM,
Rawas TAWA,Haldi Powder,5.0,GM,
Edemunchi Chicken,Haldi Powder,5.0,GM,
Clams Chilly & Coriander,Haldi Powder,5.0,GM,
Chicken Mallipuram,Haldi Powder,5.0,GM,
CHICKEN SUKHA,Haldi Powder,5.0,GM,
Bandas (squid) Masala Fry,Haldi Powder,5.0,GM,
MUTTON SUKHA,Haldi Powder,5.0,GM,
Prawns TAWA,Haldi Powder,5.0,GM,
Clams Chilly & Coriander,Jeera Powder,5.0,GM,
Stuffed Kulcha,Malai Paneer,5.0,GM,
Paratha Stuffed,Malai Paneer,5.0,GM,
PANEER HAKKA STYLE,Spring Onion,5.0,GM,
Teriyaki Veg,Spring Onion,5.0,GM,
Cottage Cheese & Mushroom In Black Bean Sauce,Spring Onion,5.0,GM,
Chilly Basil Mushroom,Spring Onion,5.0,GM,
Roast Lamb In Black Peper,Spring Onion,5.0,GM,
Mushroom Paneer Babycorn In Red Chilli Flakes,Spring Onion,5.0,GM,
Stir Fried Chicken Chilly & Basil,Spring Onion,5.0,GM,
Nam Prick PANEER,Spring Onion,5.0,GM,
MUSHROOM HAKKA STYLE,Spring Onion,5.0,GM,
THAI CURRY RED,THAI GLANGAL,5.0,GM,
THAI CURRY GREEN,THAI GLANGAL,5.0,GM,
Tossed Salad,WHITE PEPPER,5.0,GM,
CHICKEN GRILLED SANDWICH,WHITE PEPPER,5.0,GM,
Coastal Malwani Bombil Fry,Dhaniya Whole,5.0,GM,
CHICKEN GHEE ROAST,Dhaniya Whole,5.0,GM,
MUTTON GHEE ROAST,Dhaniya Whole,5.0,GM,
Bandas (squid) Masala Fry,Dhaniya Whole,5.0,GM,
Vegetable Gassi,Dhaniya Whole,5.0,GM,
EGG GHEE ROAST,Dhaniya Whole,5.0,GM,
Tossed Salad,Dijon Mustard,5.0,GM,
HOT POT RICE,Potato Starch,5.0,GM,
FUTCHI NOODLES,Potato Starch,5.0,GM,
SPICY LIME RICE,Potato Starch,5.0,GM,
FUTCHI RICE,Potato Starch,5.0,GM,
FORTUNE RICE,Potato Starch,5.0,GM,
HOT POT NOODLES,Potato Starch,5.0,GM,
AMERICAN CHOPSUEY,Potato Starch,5.0,GM,
SPICY LIME NOODLES,Potato Starch,5.0,GM,
FORTUNE NOODLES,Potato Starch,5.0,GM,
GULAB JAMUN,White Vinegar,5.0,GM,
Suimono Soup,Fresh Mushroom,5.0,GM,
KUNG PAO PANEER,Soya Sauce LLK,5.0,GM,
Dragon Roll,Soya Sauce LLK,5.0,GM,
Shitake Chicken,Soya Sauce LLK,5.0,GM,
KUNG PAO TOFU,Soya Sauce LLK,5.0,GM,
Teriyaki Veg,Soya Sauce LLK,5.0,GM,
Dragon Roll,Tomato Ketchup,5.0,GM,
Exotic Veg In Sambal Oelek Sauce,Tomato Ketchup,5.0,GM,
Chicken In Szechwan Style,Kashmiri Chilli,5.0,GM,
Pepper Blast Paneer,Kashmiri Chilli,5.0,GM,
HONG KONG NOODLES,Kashmiri Chilli,5.0,GM,
Roast Lamb In Honey And Ginger,Kashmiri Chilli,5.0,GM,
Chicken Hunan,Kashmiri Chilli,5.0,GM,
CHI,Kashmiri Chilli,5.0,GM,
SZECHWAN VEG FRIED RICE,Kashmiri Chilli,5.0,GM,
Vegetable Gassi,Bedki Chilli Dry,5.0,GM,
Edemunchi Chicken,Coriander Leaves,5.0,GM,
Subzi Methi Ki Sheek,Coriander Leaves,5.0,GM,
DAL SHORBA,Coriander Leaves,5.0,GM,
Tomato Rice,Coriander Leaves,5.0,GM,
Bandas (squid) Masala Fry,Coriander Leaves,5.0,GM,
Bhara Hua Aloo,Coriander Leaves,5.0,GM,
MUTTON SUKHA,Coriander Leaves,5.0,GM,
Curd Rice,Coriander Leaves,5.0,GM,
Malysian Soup,Coriander Leaves,5.0,GM,
Chicken Jeera Masala,Coriander Leaves,5.0,GM,
Mutton Korma,Coriander Leaves,5.0,GM,
Coastal Malwani Bombil Fry,Coriander Leaves,5.0,GM,
Paneer Ke Shikanje,Coriander Leaves,5.0,GM,
Paratha Stuffed,Coriander Leaves,5.0,GM,
DAL SHORBA,Coriander Leaves,5.0,GM,
Lemon Rice,Coriander Leaves,5.0,GM,
Chicken Korma,Coriander Leaves,5.0,GM,
Ghee Rice,Coriander Leaves,5.0,GM,
Stuffed Kulcha,Coriander Leaves,5.0,GM,
WONTON STEAM /FRY,Coriander Leaves,5.0,GM,
CHICKEN SUKHA,Coriander Leaves,5.0,GM,
Clams In Sukha Mangalorian Masala,Coriander Leaves,5.0,GM,
Kori Roti,Coriander Leaves,5.0,GM,
PANEER CHILLY DRY,Fresh Red Chilly,5.0,GM,
Chilly Crispy Patato,Fresh Red Chilly,5.0,GM,
Chicken Clay Pot,Fresh Red Chilly,5.0,GM,
FORTUNE RICE,Fresh Red Chilly,5.0,GM,
Roast Lamb In Black Peper,Fresh Red Chilly,5.0,GM,
Chicken In Malaysian Curry,Fresh Red Chilly,5.0,GM,
FORTUNE NOODLES,Fresh Red Chilly,5.0,GM,
FUTCHI NOODLES,Fresh Red Chilly,5.0,GM,
GREEN PEPPER NOODLES,Fresh Red Chilly,5.0,GM,
THAI CURRY GREEN,Fresh Red Chilly,5.0,GM,
"Water Chesnut, PANEER, BABY CORN, BROCOLLI In Sambal Sauce",Fresh Red Chilly,5.0,GM,
Nam Prick PANEER,Fresh Red Chilly,5.0,GM,
HOT POT RICE,Fresh Red Chilly,5.0,GM,
Devil Chicken,Fresh Red Chilly,5.0,GM,
THAI HERB RICE,Fresh Red Chilly,5.0,GM,
Exotic Veg In Sambal Oelek Sauce,Fresh Red Chilly,5.0,GM,
YANMEIN NOODLES,Fresh Red Chilly,5.0,GM,
Shredded Chicken In Mixed Pepper,Fresh Red Chilly,5.0,GM,
HOT POT NOODLES,Fresh Red Chilly,5.0,GM,
SPICY LIME RICE,Fresh Red Chilly,5.0,GM,
Thai FRIDE Rice,Fresh Red Chilly,5.0,GM,
Crispy Corn,Fresh Red Chilly,5.0,GM,
Stir Fried Chicken Chilly & Basil,Fresh Red Chilly,5.0,GM,
THAI CURRY RED,Fresh Red Chilly,5.0,GM,
Crispy Chicken Chef Style,Fresh Red Chilly,5.0,GM,
Spice Corn Ball In Choice Of Sauce,Fresh Red Chilly,5.0,GM,
Paneer Baby Corn Water Chesnut Brocoli In Sambal Sauce,Fresh Red Chilly,5.0,GM,
Three Treasure Vegetables In Choice Of Sauce,Fresh Red Chilly,5.0,GM,
SPICY LIME NOODLES,Fresh Red Chilly,5.0,GM,
Mushroom Paneer Babycorn In Red Chilli Flakes,Fresh Red Chilly,5.0,GM,
FUTCHI RICE,Fresh Red Chilly,5.0,GM,
Chicken Hoisin,Fresh Red Chilly,5.0,GM,
Crispy Spinach Paneer,Fresh Red Chilly,5.0,GM,
Kalonji Ka Baigan,Curd Mother Dairy,5.0,GM,
PALAK KHICHDI,Curd Mother Dairy,5.0,GM,
Phalguni Sabzi,Curd Mother Dairy,5.0,GM,
EGG MASALA,Curd Mother Dairy,5.0,GM,
Multani Murgh,Curd Mother Dairy,5.0,GM,
PALAK KHICHDI,Curd Mother Dairy,5.0,GM,
VEG KADAI,Curd Mother Dairy,5.0,GM,
EGG BIRYANI,Curd Mother Dairy,5.0,GM,
DAL PALAK KHICHDI,Curd Mother Dairy,5.0,GM,
PANEER KADAI,Curd Mother Dairy,5.0,GM,
DAL KHICHDI,Curd Mother Dairy,5.0,GM,
Phalguni Sabzi,Curd Mother Dairy,5.0,GM,
Peshawari Kofta,Curd Mother Dairy,5.0,GM,
Avadhi Chicken,Curd Mother Dairy,5.0,GM,
VEG SONERI,Curd Mother Dairy,5.0,GM,
VEG LAHORI,Curd Mother Dairy,5.0,GM,
PANEER KADAI,Curd Mother Dairy,5.0,GM,
Peshawari Kofta,Curd Mother Dairy,5.0,GM,
VEG LAHORI,Curd Mother Dairy,5.0,GM,
VEG SONERI,Curd Mother Dairy,5.0,GM,
EGG MASALA,Curd Mother Dairy,5.0,GM,
Sea Food Dum Biryani,Curd Mother Dairy,5.0,GM,
DAL PALAK KHICHDI,Curd Mother Dairy,5.0,GM,
Multani Murgh,Curd Mother Dairy,5.0,GM,
Mirchi Ka Salan,Curd Mother Dairy,5.0,GM,
Avadhi Lamb,Curd Mother Dairy,5.0,GM,
CHICKEN KADAI,Curd Mother Dairy,5.0,GM,
Ghost Hara Pyaaz,Curd Mother Dairy,5.0,GM,
Avadhi Lamb,Curd Mother Dairy,5.0,GM,
EGG BIRYANI,Curd Mother Dairy,5.0,GM,
Sea Food Dum Biryani,Curd Mother Dairy,5.0,GM,
CHICKEN KADAI,Curd Mother Dairy,5.0,GM,
VEG KADAI,Curd Mother Dairy,5.0,GM,
Kalonji Ka Baigan,Curd Mother Dairy,5.0,GM,
Ghost Hara Pyaaz,Curd Mother Dairy,5.0,GM,
DAL KHICHDI,Curd Mother Dairy,5.0,GM,
Avadhi Chicken,Curd Mother Dairy,5.0,GM,
Mirchi Ka Salan,Curd Mother Dairy,5.0,GM,
Exotic Stir Fried Vegetable,Shiitake Mushroom,5.0,GM,
ORIENTAL RICE,Shiitake Mushroom,5.0,GM,
Oriental Noodles CHICKEN /VEG,Shiitake Mushroom,5.0,GM,
Clams In Sukha Mangalorian Masala,BLACK PAPPER WHOLE,5.0,GM,
PLAIN GASSI,BLACK PAPPER WHOLE,5.0,GM,
MUTTON SUKHA,BLACK PAPPER WHOLE,5.0,GM,
EGG GHEE ROAST,BLACK PAPPER WHOLE,5.0,GM,
Kori Roti,BLACK PAPPER WHOLE,5.0,GM,
MUTTON GHEE ROAST,BLACK PAPPER WHOLE,5.0,GM,
Bandas (squid) Masala Fry,BLACK PAPPER WHOLE,5.0,GM,
CHICKEN GASSI,BLACK PAPPER WHOLE,5.0,GM,
CHICKEN SUKHA,BLACK PAPPER WHOLE,5.0,GM,
CHICKEN GHEE ROAST,BLACK PAPPER WHOLE,5.0,GM,
Coastal Malwani Bombil Fry,BLACK PAPPER WHOLE,5.0,GM,
EGG GASSI,BLACK PAPPER WHOLE,5.0,GM,
Pepper Blast Chicken,Black Pepper Whole,5.0,GM,
Assorted Stir Fried Vegetable Salt & Pepper,Black Pepper Whole,5.0,GM,
PAN FRIED NOODLES,Shao Hsing Vinegar,5.0,ML,
CHICKEN GRILLED SANDWICH,Black Pepper Powder,5.0,GM,
Tossed Salad,Black Pepper Powder,5.0,GM,
VEG KOLHAPURI,Coconut Milk Powder,5.0,GM,
Mirchi Ka Salan,Coconut Milk Powder,5.0,GM,
VEG KOLHAPURI,Coconut Milk Powder,5.0,GM,
Mirchi Ka Salan,Coconut Milk Powder,5.0,GM,
Cottage Cheese With Three Peppers,Worcestershire Sauce Kalvert (bar),5.0,GM,
Three Treasure Vegetables In Choice Of Sauce,Worcestershire Sauce Kalvert (bar),5.0,GM,
Bhatkal VEG Biryani,Refind Oil,6.0,ML,
Ghost Hara Pyaaz,Refind Oil,6.0,ML,
LUCKNOWI CHICKEN,Refind Oil,6.0,ML,
Amritsari Dal,Refind Oil,6.0,ML,
Methi Lamb,Refind Oil,6.0,ML,
MUTTON ROGAN JOSH,Refind Oil,6.0,ML,
Subzi Kofta Masala,Refind Oil,6.0,ML,
Zafrani Chicken,Refind Oil,6.0,ML,
Dal Palak Ghost,Refind Oil,6.0,ML,
DAL PALAK KHICHDI,Refind Oil,6.0,ML,
Multani Murgh,Refind Oil,6.0,ML,
Murgh Tikhalaal,Refind Oil,6.0,ML,
Nalli Kashmiri Rogan,Refind Oil,6.0,ML,
PEAS PULAO,Refind Oil,6.0,ML,
Peshawari Kofta,Refind Oil,6.0,ML,
Tawa Lamb,Refind Oil,6.0,ML,
,Refind Oil,6.0,ML,
Maratha Chicken,Refind Oil,6.0,ML,
Maratha Lamb,Refind Oil,6.0,ML,
Mirchi Ka Salan,Refind Oil,6.0,ML,
Avadhi Lamb,Refind Oil,6.0,ML,
Ghost Sofiana,Refind Oil,6.0,ML,
Maratha Lamb,Refind Oil,6.0,ML,
Methi Malai Mutter,Refind Oil,6.0,ML,
Methi Malai Mutter,Refind Oil,6.0,ML,
Kolkata VEG Biryani,Refind Oil,6.0,ML,
PALAK PANEER,Refind Oil,6.0,ML,
TOMATO BASIL SOUP,Refind Oil,6.0,ML,
TOMATO BASIL SOUP,Refind Oil,6.0,ML,
Methi Chicken,Refind Oil,6.0,ML,
VEG PULAO,Refind Oil,6.0,ML,
Chatpata Paneer,Refind Oil,6.0,ML,
Hyderabadi VEG Biryani,Refind Oil,6.0,ML,
Murgh -ka-salan,Refind Oil,6.0,ML,
Nalli Kashmiri Rogan,Refind Oil,6.0,ML,
Navratan Pulao,Refind Oil,6.0,ML,
Paneer Khurchan,Refind Oil,6.0,ML,
