Date,Item_Name,Qty_,Timestamp,Category,Raw_Material,Unit,Qty,converted_qty,Purchase_Unit,Consumption_Unit,Conversion_Qty
2024-04-17,Dal Tadka,1.0,2024-04-17 21:23:19+00:00,INDIAN MAIN COURSE,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2024-07-19,Dal Tadka,1.0,2024-07-19 13:53:16+00:00,INDIAN MAIN COURSE,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2024-04-11,Dal Tadka,1.0,2024-04-11 21:18:42+00:00,INDIAN MAIN COURSE,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2024-07-23,Dal Tadka,1.0,2024-07-23 22:58:26+00:00,INDIAN MAIN COURSE,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2024-01-24,Dal Tadka,1.0,2024-01-24 21:07:04+00:00,INDIAN MAIN COURSE,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2024-01-21,Dal Tadka,1.0,2024-01-21 21:59:00+00:00,INDIAN MAIN COURSE,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2023-08-26,Dal Tadka,1.0,2023-08-26 23:12:13+00:00,Main Course Indian,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2024-07-02,Dal Tadka,1.0,2024-07-02 21:58:13+00:00,INDIAN MAIN COURSE,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2024-07-07,Dal Tadka,1.0,2024-07-07 21:44:13+00:00,INDIAN MAIN COURSE,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2024-06-02,Dal Tadka,1.0,2024-06-02 23:06:59+00:00,INDIAN MAIN COURSE,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2023-12-13,Dal Tadka,1.0,2023-12-13 21:42:08+00:00,INDIAN MAIN COURSE,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2023-12-13,Dal Tadka,1.0,2023-12-13 22:23:06+00:00,INDIAN MAIN COURSE,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2024-09-10,Dal Tadka,1.0,2024-09-10 22:35:01+00:00,INDIAN MAIN COURSE,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2024-05-12,Dal Tadka,2.0,2024-05-12 22:46:30+00:00,INDIAN MAIN COURSE,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2023-12-15,Dal Tadka,10.0,2023-12-15 12:09:05+00:00,INDIAN MAIN COURSE,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2023-11-26,Dal Tadka,1.0,2023-11-26 14:15:17+00:00,INDIAN MAIN COURSE,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2023-11-05,Dal Tadka,1.0,2023-11-05 20:31:12+00:00,INDIAN MAIN COURSE,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2024-04-24,Dal Tadka,1.0,2024-04-24 23:31:00+00:00,INDIAN MAIN COURSE,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2023-10-24,Dal Tadka,1.0,2023-10-24 21:11:45+00:00,INDIAN MAIN COURSE,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2023-10-28,Dal Tadka,1.0,2023-10-28 16:13:43+00:00,INDIAN MAIN COURSE,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2023-11-12,Dal Tadka,1.0,2023-11-12 14:50:48+00:00,INDIAN MAIN COURSE,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2024-02-07,Dal Tadka,1.0,2024-02-07 21:49:10+00:00,INDIAN MAIN COURSE,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2024-02-18,Dal Tadka,1.0,2024-02-18 15:42:32+00:00,INDIAN MAIN COURSE,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2023-12-09,Dal Tadka,1.0,2023-12-09 22:15:17+00:00,INDIAN MAIN COURSE,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2023-09-17,Dal Tadka,1.0,2023-09-17 20:04:45+00:00,Main Course Indian,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2023-08-24,Dal Tadka,1.0,2023-08-24 23:31:54+00:00,Main Course Indian,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2024-09-02,Dal Tadka,1.0,2024-09-02 23:07:12+00:00,INDIAN MAIN COURSE,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2023-12-09,Dal Tadka,1.0,2023-12-09 22:03:11+00:00,INDIAN MAIN COURSE,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2023-12-06,Dal Tadka,1.0,2023-12-06 14:53:36+00:00,INDIAN MAIN COURSE,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2024-06-19,Dal Tadka,1.0,2024-06-19 12:59:07+00:00,INDIAN MAIN COURSE,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2024-05-19,Dal Tadka,1.0,2024-05-20 00:05:32+00:00,INDIAN MAIN COURSE,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2024-08-06,Dal Tadka,1.0,2024-08-06 15:52:27+00:00,INDIAN MAIN COURSE,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2024-01-29,Dal Tadka,1.0,2024-01-30 00:46:06+00:00,INDIAN MAIN COURSE,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2024-05-24,Dal Tadka,1.0,2024-05-24 23:45:23+00:00,INDIAN MAIN COURSE,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2023-07-27,Dal Tadka,2.0,2023-07-27 21:52:47+00:00,Main Course Indian,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2023-08-24,Dal Tadka,1.0,2023-08-24 20:59:39+00:00,Main Course Indian,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2023-08-30,Dal Tadka,1.0,2023-08-30 15:21:11+00:00,Main Course Indian,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2024-05-06,Dal Tadka,1.0,2024-05-06 23:28:55+00:00,INDIAN MAIN COURSE,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2024-03-04,Dal Tadka,1.0,2024-03-04 22:48:37+00:00,INDIAN MAIN COURSE,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2023-11-07,Dal Tadka,1.0,2023-11-08 00:20:09+00:00,INDIAN MAIN COURSE,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2024-01-17,Dal Tadka,1.0,2024-01-17 22:58:19+00:00,INDIAN MAIN COURSE,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2023-10-13,Dal Tadka,1.0,2023-10-13 20:43:24+00:00,INDIAN MAIN COURSE,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2024-01-12,Dal Tadka,1.0,2024-01-13 00:29:16+00:00,INDIAN MAIN COURSE,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2024-01-21,Dal Tadka,1.0,2024-01-21 21:59:00+00:00,INDIAN MAIN COURSE,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2024-10-01,Dal Tadka,1.0,2024-10-01 20:54:53+00:00,INDIAN MAIN COURSE,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2023-07-04,Dal Tadka,1.0,2023-07-04 23:19:18+00:00,Main Course Indian,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2023-12-03,Dal Tadka,1.0,2023-12-03 15:04:03+00:00,INDIAN MAIN COURSE,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2023-10-29,Dal Tadka,1.0,2023-10-29 14:51:11+00:00,INDIAN MAIN COURSE,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2024-07-16,Dal Tadka,1.0,2024-07-16 13:35:20+00:00,INDIAN MAIN COURSE,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2023-10-24,Dal Tadka,1.0,2023-10-24 13:44:31+00:00,INDIAN MAIN COURSE,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2024-04-27,Dal Tadka,1.0,2024-04-27 23:26:04+00:00,INDIAN MAIN COURSE,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2024-07-26,Dal Tadka,1.0,2024-07-26 14:58:21+00:00,INDIAN MAIN COURSE,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2024-06-09,Dal Tadka,1.0,2024-06-09 21:45:31+00:00,INDIAN MAIN COURSE,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2024-09-22,Dal Tadka,2.0,2024-09-22 23:03:42+00:00,INDIAN MAIN COURSE,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2023-07-23,Dal Tadka,1.0,2023-07-23 22:20:30+00:00,Main Course Indian,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2024-04-11,Dal Tadka,1.0,2024-04-11 21:26:55+00:00,INDIAN MAIN COURSE,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2024-09-16,Dal Tadka,1.0,2024-09-16 21:59:14+00:00,INDIAN MAIN COURSE,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2024-01-12,Dal Tadka,1.0,2024-01-13 00:29:16+00:00,INDIAN MAIN COURSE,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2024-07-22,Dal Tadka,1.0,2024-07-22 22:11:32+00:00,INDIAN MAIN COURSE,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2024-05-25,Dal Tadka,1.0,2024-05-25 20:03:01+00:00,INDIAN MAIN COURSE,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2023-11-06,Dal Tadka,1.0,2023-11-06 22:52:49+00:00,INDIAN MAIN COURSE,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2024-07-13,Dal Tadka,2.0,2024-07-13 21:13:11+00:00,INDIAN MAIN COURSE,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2023-08-10,Dal Tadka,3.0,2023-08-11 00:05:53+00:00,Main Course Indian,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2023-08-29,Dal Tadka,2.0,2023-08-29 22:59:26+00:00,Main Course Indian,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2023-08-11,Dal Tadka,1.0,2023-08-11 21:34:24+00:00,Main Course Indian,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2024-02-27,Dal Tadka,1.0,2024-02-27 22:02:14+00:00,INDIAN MAIN COURSE,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2024-08-09,Dal Tadka,1.0,2024-08-09 22:41:43+00:00,INDIAN MAIN COURSE,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2024-05-18,Dal Tadka,1.0,2024-05-18 21:50:20+00:00,INDIAN MAIN COURSE,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2023-12-13,Dal Tadka,1.0,2023-12-13 21:21:18+00:00,INDIAN MAIN COURSE,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2023-09-03,Dal Tadka,1.0,2023-09-03 15:04:08+00:00,Main Course Indian,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2023-09-13,Dal Tadka,1.0,2023-09-13 22:02:25+00:00,Main Course Indian,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2024-09-20,Dal Tadka,1.0,2024-09-21 00:00:17+00:00,INDIAN MAIN COURSE,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2024-06-24,Dal Tadka,1.0,2024-06-24 22:23:03+00:00,INDIAN MAIN COURSE,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2023-10-31,Dal Tadka,1.0,2023-10-31 23:20:23+00:00,INDIAN MAIN COURSE,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2024-01-04,Dal Tadka,1.0,2024-01-04 20:34:45+00:00,INDIAN MAIN COURSE,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2024-10-05,Dal Tadka,1.0,2024-10-05 23:00:11+00:00,INDIAN MAIN COURSE,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2024-08-24,Dal Tadka,1.0,2024-08-24 21:25:01+00:00,INDIAN MAIN COURSE,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2024-09-27,Dal Tadka,1.0,2024-09-28 00:11:27+00:00,INDIAN MAIN COURSE,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2024-05-12,Dal Tadka,1.0,2024-05-12 13:26:37+00:00,INDIAN MAIN COURSE,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2024-03-27,Dal Tadka,1.0,2024-03-27 14:53:02+00:00,INDIAN MAIN COURSE,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2024-07-06,Dal Tadka,1.0,2024-07-06 22:44:44+00:00,INDIAN MAIN COURSE,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2024-04-27,Dal Tadka,1.0,2024-04-27 16:05:41+00:00,INDIAN MAIN COURSE,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2024-02-28,Dal Tadka,1.0,2024-02-28 23:59:19+00:00,INDIAN MAIN COURSE,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2024-05-01,Dal Tadka,1.0,2024-05-02 00:09:29+00:00,INDIAN MAIN COURSE,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2024-05-24,Dal Tadka,2.0,2024-05-24 23:55:08+00:00,INDIAN MAIN COURSE,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2023-11-28,Dal Tadka,2.0,2023-11-28 23:18:42+00:00,INDIAN MAIN COURSE,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2023-08-26,Dal Tadka,2.0,2023-08-27 00:35:11+00:00,Main Course Indian,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2023-09-12,Dal Tadka,1.0,2023-09-13 00:10:46+00:00,Main Course Indian,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2024-07-08,Dal Tadka,1.0,2024-07-08 22:16:22+00:00,INDIAN MAIN COURSE,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2023-12-03,Dal Tadka,1.0,2023-12-03 15:04:03+00:00,INDIAN MAIN COURSE,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2024-04-28,Dal Tadka,1.0,2024-04-28 22:20:48+00:00,INDIAN MAIN COURSE,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2023-09-03,Dal Tadka,1.0,2023-09-03 15:39:49+00:00,Main Course Indian,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2023-08-24,Dal Tadka,1.0,2023-08-24 22:47:01+00:00,Main Course Indian,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2023-09-17,Dal Tadka,1.0,2023-09-17 22:22:13+00:00,Main Course Indian,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2024-10-15,Dal Tadka,1.0,2024-10-15 21:17:56+00:00,INDIAN MAIN COURSE,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2024-06-08,Dal Tadka,1.0,2024-06-08 14:30:05+00:00,INDIAN MAIN COURSE,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2024-01-22,Dal Tadka,1.0,2024-01-22 14:57:07+00:00,INDIAN MAIN COURSE,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2024-09-13,Dal Tadka,1.0,2024-09-13 23:24:18+00:00,INDIAN MAIN COURSE,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2023-07-02,Dal Tadka,1.0,2023-07-02 14:32:14+00:00,Main Course Indian,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2024-04-20,Dal Tadka,1.0,2024-04-20 15:37:23+00:00,INDIAN MAIN COURSE,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2023-07-06,Dal Tadka,1.0,2023-07-06 14:53:49+00:00,Main Course Indian,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2023-09-23,Dal Tadka,1.0,2023-09-23 14:47:02+00:00,Main Course Indian,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2023-12-06,Dal Tadka,1.0,2023-12-06 14:53:36+00:00,INDIAN MAIN COURSE,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2024-01-19,Dal Tadka,1.0,2024-01-19 23:45:46+00:00,INDIAN MAIN COURSE,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2024-07-27,Dal Tadka,1.0,2024-07-27 23:18:11+00:00,INDIAN MAIN COURSE,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2024-07-14,Dal Tadka,1.0,2024-07-14 22:06:23+00:00,INDIAN MAIN COURSE,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2024-06-18,Dal Tadka,1.0,2024-06-18 21:59:20+00:00,INDIAN MAIN COURSE,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2024-04-28,Dal Tadka,1.0,2024-04-28 12:27:12+00:00,INDIAN MAIN COURSE,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2024-09-18,Dal Tadka,2.0,2024-09-18 19:34:32+00:00,INDIAN MAIN COURSE,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2024-02-01,Dal Tadka,1.0,2024-02-01 20:31:11+00:00,INDIAN MAIN COURSE,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2024-08-08,Dal Tadka,1.0,2024-08-08 21:10:56+00:00,INDIAN MAIN COURSE,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2024-06-09,Dal Tadka,1.0,2024-06-09 23:52:50+00:00,INDIAN MAIN COURSE,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2023-11-18,Dal Tadka,1.0,2023-11-18 21:54:19+00:00,INDIAN MAIN COURSE,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2024-09-10,Dal Tadka,1.0,2024-09-10 22:16:40+00:00,INDIAN MAIN COURSE,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2024-08-16,Dal Tadka,1.0,2024-08-16 21:51:55+00:00,INDIAN MAIN COURSE,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2024-01-20,Dal Tadka,2.0,2024-01-20 21:58:08+00:00,INDIAN MAIN COURSE,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2023-11-16,Dal Tadka,1.0,2023-11-16 14:50:30+00:00,INDIAN MAIN COURSE,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2024-01-31,Dal Tadka,1.0,2024-01-31 22:36:13+00:00,INDIAN MAIN COURSE,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2024-05-08,Dal Tadka,1.0,2024-05-08 23:19:02+00:00,INDIAN MAIN COURSE,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2024-05-25,Dal Tadka,1.0,2024-05-25 14:35:32+00:00,INDIAN MAIN COURSE,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2024-09-29,Dal Tadka,1.0,2024-09-29 15:00:39+00:00,INDIAN MAIN COURSE,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2024-04-05,Dal Tadka,2.0,2024-04-05 20:50:23+00:00,INDIAN MAIN COURSE,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2023-08-07,Dal Tadka,1.0,2023-08-07 22:11:45+00:00,Main Course Indian,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2023-08-11,Dal Tadka,1.0,2023-08-11 22:45:59+00:00,Main Course Indian,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2024-07-27,Dal Tadka,1.0,2024-07-28 02:15:05+00:00,INDIAN MAIN COURSE,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2023-10-24,Dal Tadka,1.0,2023-10-24 21:38:26+00:00,INDIAN MAIN COURSE,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2024-08-22,Dal Tadka,1.0,2024-08-22 21:43:24+00:00,INDIAN MAIN COURSE,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2024-09-11,Dal Tadka,1.0,2024-09-11 23:52:09+00:00,INDIAN MAIN COURSE,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2024-03-25,Dal Tadka,2.0,2024-03-26 00:24:50+00:00,INDIAN MAIN COURSE,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2024-07-26,Dal Tadka,1.0,2024-07-26 19:35:26+00:00,INDIAN MAIN COURSE,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2023-08-01,Dal Tadka,1.0,2023-08-01 22:47:29+00:00,Main Course Indian,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2023-09-09,Dal Tadka,1.0,2023-09-10 00:49:37+00:00,Main Course Indian,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2023-09-01,Dal Tadka,1.0,2023-09-02 00:30:46+00:00,Main Course Indian,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2024-05-06,Dal Tadka,1.0,2024-05-06 21:29:00+00:00,INDIAN MAIN COURSE,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2023-10-15,Dal Tadka,1.0,2023-10-15 22:06:40+00:00,INDIAN MAIN COURSE,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2024-01-27,Dal Tadka,1.0,2024-01-27 23:08:29+00:00,INDIAN MAIN COURSE,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2024-07-20,Dal Tadka,1.0,2024-07-21 00:07:10+00:00,INDIAN MAIN COURSE,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2023-10-12,Dal Tadka,1.0,2023-10-12 23:27:13+00:00,INDIAN MAIN COURSE,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2024-09-07,Dal Tadka,1.0,2024-09-07 23:29:09+00:00,INDIAN MAIN COURSE,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2023-11-22,Dal Tadka,1.0,2023-11-22 13:36:02+00:00,INDIAN MAIN COURSE,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2024-10-05,Dal Tadka,1.0,2024-10-05 14:34:11+00:00,INDIAN MAIN COURSE,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2024-05-08,Dal Tadka,1.0,2024-05-08 22:46:57+00:00,INDIAN MAIN COURSE,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2024-05-01,Dal Tadka,1.0,2024-05-01 22:50:29+00:00,INDIAN MAIN COURSE,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2023-12-31,Dal Tadka,1.0,2023-12-31 22:55:52+00:00,INDIAN MAIN COURSE,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2024-01-30,Dal Tadka,1.0,2024-01-30 22:14:23+00:00,INDIAN MAIN COURSE,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2023-11-24,Dal Tadka,2.0,2023-11-25 00:33:14+00:00,INDIAN MAIN COURSE,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2024-06-13,Dal Tadka,1.0,2024-06-13 22:26:24+00:00,INDIAN MAIN COURSE,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2023-09-15,Dal Tadka,1.0,2023-09-15 22:37:16+00:00,Main Course Indian,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2024-03-15,Dal Tadka,1.0,2024-03-15 16:57:15+00:00,INDIAN MAIN COURSE,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2023-11-18,Dal Tadka,1.0,2023-11-18 12:54:28+00:00,INDIAN MAIN COURSE,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2024-04-26,Dal Tadka,1.0,2024-04-26 21:23:25+00:00,INDIAN MAIN COURSE,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2024-09-22,Dal Tadka,1.0,2024-09-22 20:21:38+00:00,INDIAN MAIN COURSE,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2024-07-29,Dal Tadka,1.0,2024-07-29 21:36:17+00:00,INDIAN MAIN COURSE,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2024-08-13,Dal Tadka,1.0,2024-08-13 21:39:26+00:00,INDIAN MAIN COURSE,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2023-12-17,Dal Tadka,1.0,2023-12-17 19:52:08+00:00,INDIAN MAIN COURSE,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2023-10-08,Dal Tadka,1.0,2023-10-08 14:22:18+00:00,INDIAN MAIN COURSE,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2024-04-25,Dal Tadka,1.0,2024-04-25 13:42:53+00:00,INDIAN MAIN COURSE,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2024-08-07,Dal Tadka,1.0,2024-08-07 15:48:21+00:00,INDIAN MAIN COURSE,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2024-09-12,Dal Tadka,1.0,2024-09-12 23:21:11+00:00,INDIAN MAIN COURSE,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2024-03-02,Dal Tadka,1.0,2024-03-02 21:23:54+00:00,INDIAN MAIN COURSE,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2024-07-27,Dal Tadka,1.0,2024-07-27 23:23:02+00:00,INDIAN MAIN COURSE,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2023-09-12,Dal Tadka,1.0,2023-09-13 00:08:48+00:00,Main Course Indian,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2023-12-16,Dal Tadka,1.0,2023-12-16 21:19:11+00:00,INDIAN MAIN COURSE,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2024-08-03,Dal Tadka,1.0,2024-08-03 22:01:39+00:00,INDIAN MAIN COURSE,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2023-11-03,Dal Tadka,1.0,2023-11-03 13:47:15+00:00,INDIAN MAIN COURSE,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2023-11-10,Dal Tadka,1.0,2023-11-10 14:53:14+00:00,INDIAN MAIN COURSE,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2024-09-19,Dal Tadka,1.0,2024-09-20 00:06:38+00:00,INDIAN MAIN COURSE,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2024-03-19,Dal Tadka,1.0,2024-03-19 19:37:37+00:00,INDIAN MAIN COURSE,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2024-05-28,Dal Tadka,1.0,2024-05-28 21:26:05+00:00,INDIAN MAIN COURSE,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2024-06-07,Dal Tadka,1.0,2024-06-07 20:42:17+00:00,INDIAN MAIN COURSE,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2024-09-09,Dal Tadka,1.0,2024-09-09 21:00:11+00:00,INDIAN MAIN COURSE,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2024-06-25,Dal Tadka,1.0,2024-06-25 14:45:21+00:00,INDIAN MAIN COURSE,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2023-07-08,Dal Tadka,2.0,2023-07-09 00:59:00+00:00,Main Course Indian,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2023-11-11,Dal Tadka,1.0,2023-11-11 15:36:48+00:00,INDIAN MAIN COURSE,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2024-04-19,Dal Tadka,1.0,2024-04-20 00:01:48+00:00,INDIAN MAIN COURSE,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2023-10-20,Dal Tadka,1.0,2023-10-20 14:46:49+00:00,INDIAN MAIN COURSE,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2024-10-09,Dal Tadka,1.0,2024-10-09 23:38:32+00:00,INDIAN MAIN COURSE,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
2024-02-25,Dal Tadka,4.0,2024-02-26 00:15:26+00:00,INDIAN MAIN COURSE,Peel Garlic,GM,10.0,0.01,Kg,GM,1000
